class_id,class_name,split,image_path,label_path,x_center,y_center,width,height
3,beetroot_poriyal,valid,data/food_dataset/valid/images/valid5476-beetroot_poriyal.jpg,data/food_dataset/valid/labels/valid5476-beetroot_poriyal.txt,0.862648,0.883656,0.999292,0.820304
4,besan_cheela,valid,data/food_dataset/valid/images/valid1598-besan_cheela.jpg,data/food_dataset/valid/labels/valid1598-besan_cheela.txt,0.516863,0.488048,0.966275,0.976096
4,besan_cheela,valid,data/food_dataset/valid/images/valid1668-besan_cheela.jpg,data/food_dataset/valid/labels/valid1668-besan_cheela.txt,0.5,0.5,1.0,1.0
4,besan_cheela,valid,data/food_dataset/valid/images/valid3193-besan_cheela.jpg,data/food_dataset/valid/labels/valid3193-besan_cheela.txt,0.5,0.5,1.0,1.0
4,besan_cheela,valid,data/food_dataset/valid/images/valid4532-besan_cheela.jpg,data/food_dataset/valid/labels/valid4532-besan_cheela.txt,0.5,0.5,1.0,1.0
5,bhakarwadi,valid,data/food_dataset/valid/images/valid0834-bhakarwadi.jpg,data/food_dataset/valid/labels/valid0834-bhakarwadi.txt,0.500833,0.497153,0.998333,0.98698
5,bhakarwadi,valid,data/food_dataset/valid/images/valid2770-bhakarwadi.jpg,data/food_dataset/valid/labels/valid2770-bhakarwadi.txt,0.511164,0.5,0.950891,1.0
5,bhakarwadi,valid,data/food_dataset/valid/images/valid4660-bhakarwadi.jpg,data/food_dataset/valid/labels/valid4660-bhakarwadi.txt,0.504499,0.489255,0.991001,0.972779
5,bhakarwadi,valid,data/food_dataset/valid/images/valid5323-bhakarwadi.jpg,data/food_dataset/valid/labels/valid5323-bhakarwadi.txt,0.502796,0.5054,0.994407,0.98915
6,bhakri,valid,data/food_dataset/valid/images/valid1576-bhakri.jpg,data/food_dataset/valid/labels/valid1576-bhakri.txt,0.517354,0.613781,0.965271,0.757078
6,bhakri,valid,data/food_dataset/valid/images/valid3323-bhakri.jpg,data/food_dataset/valid/labels/valid3323-bhakri.txt,0.517354,0.613781,0.965271,0.757078
6,bhakri,valid,data/food_dataset/valid/images/valid3734-bhakri.jpg,data/food_dataset/valid/labels/valid3734-bhakri.txt,0.506978,0.518756,0.986044,0.962533
6,bhakri,valid,data/food_dataset/valid/images/valid5237-bhakri.jpg,data/food_dataset/valid/labels/valid5237-bhakri.txt,0.463418,0.465027,0.842,0.911858
7,bhatura,valid,data/food_dataset/valid/images/valid2763-bhatura.jpg,data/food_dataset/valid/labels/valid2763-bhatura.txt,0.514844,0.45625,0.970313,0.9125
7,bhatura,valid,data/food_dataset/valid/images/valid4462-bhatura.jpg,data/food_dataset/valid/labels/valid4462-bhatura.txt,0.492969,0.477344,0.985938,0.954688
7,bhatura,valid,data/food_dataset/valid/images/valid4557-bhatura.jpg,data/food_dataset/valid/labels/valid4557-bhatura.txt,0.497951,0.531723,0.995902,0.936555
7,bhatura,valid,data/food_dataset/valid/images/valid4910-bhatura.jpg,data/food_dataset/valid/labels/valid4910-bhatura.txt,0.542188,0.5,0.915625,1.0
8,bhindi_masala,valid,data/food_dataset/valid/images/valid1216-bhindi_masala.jpg,data/food_dataset/valid/labels/valid1216-bhindi_masala.txt,0.5,0.5,1.0,1.0
8,bhindi_masala,valid,data/food_dataset/valid/images/valid3485-bhindi_masala.jpg,data/food_dataset/valid/labels/valid3485-bhindi_masala.txt,0.5,0.5,1.0,1.0
8,bhindi_masala,valid,data/food_dataset/valid/images/valid4710-bhindi_masala.jpg,data/food_dataset/valid/labels/valid4710-bhindi_masala.txt,0.5,0.5,1.0,1.0
8,bhindi_masala,valid,data/food_dataset/valid/images/valid5269-bhindi_masala.jpg,data/food_dataset/valid/labels/valid5269-bhindi_masala.txt,0.5,0.5,1.0,1.0
9,biryani,valid,data/food_dataset/valid/images/valid1559-biryani.jpg,data/food_dataset/valid/labels/valid1559-biryani.txt,0.5,0.5,1.0,1.0
9,biryani,valid,data/food_dataset/valid/images/valid2089-biryani.jpg,data/food_dataset/valid/labels/valid2089-biryani.txt,0.5,0.5,1.0,1.0
9,biryani,valid,data/food_dataset/valid/images/valid2880-biryani.jpg,data/food_dataset/valid/labels/valid2880-biryani.txt,0.5,0.5,1.0,1.0
9,biryani,valid,data/food_dataset/valid/images/valid3349-biryani.jpg,data/food_dataset/valid/labels/valid3349-biryani.txt,0.5,0.5,1.0,1.0
10,carrot_poriyal,valid,data/food_dataset/valid/images/valid2320-carrot_poriyal.jpg,data/food_dataset/valid/labels/valid2320-carrot_poriyal.txt,0.558594,0.557813,0.882812,0.839844
10,carrot_poriyal,valid,data/food_dataset/valid/images/valid2569-carrot_poriyal.jpg,data/food_dataset/valid/labels/valid2569-carrot_poriyal.txt,0.440625,0.436719,0.880469,0.873437
10,carrot_poriyal,valid,data/food_dataset/valid/images/valid4164-carrot_poriyal.jpg,data/food_dataset/valid/labels/valid4164-carrot_poriyal.txt,0.515625,0.508594,0.89375,0.982812
10,carrot_poriyal,valid,data/food_dataset/valid/images/valid5850-carrot_poriyal.jpg,data/food_dataset/valid/labels/valid5850-carrot_poriyal.txt,0.504687,0.557031,0.944531,0.885938
11,chai,valid,data/food_dataset/valid/images/valid0062-chai.jpg,data/food_dataset/valid/labels/valid0062-chai.txt,0.570613,0.446966,0.659857,0.532179
11,chai,valid,data/food_dataset/valid/images/valid1386-chai.jpg,data/food_dataset/valid/labels/valid1386-chai.txt,0.492072,0.448103,0.754743,0.512668
11,chai,valid,data/food_dataset/valid/images/valid1431-chai.jpg,data/food_dataset/valid/labels/valid1431-chai.txt,0.573966,0.60797,0.769221,0.559857
11,chai,valid,data/food_dataset/valid/images/valid2053-chai.jpg,data/food_dataset/valid/labels/valid2053-chai.txt,0.517185,0.596443,0.685646,0.642138
12,chicken,valid,data/food_dataset/valid/images/valid0080-chicken.jpg,data/food_dataset/valid/labels/valid0080-chicken.txt,0.5,0.5,1.0,1.0
12,chicken,valid,data/food_dataset/valid/images/valid1907-chicken.jpg,data/food_dataset/valid/labels/valid1907-chicken.txt,0.5,0.5,1.0,1.0
12,chicken,valid,data/food_dataset/valid/images/valid2005-chicken.jpg,data/food_dataset/valid/labels/valid2005-chicken.txt,0.5,0.5,1.0,1.0
12,chicken,valid,data/food_dataset/valid/images/valid2235-chicken.jpg,data/food_dataset/valid/labels/valid2235-chicken.txt,0.5,0.5,1.0,1.0
13,chicken_65,valid,data/food_dataset/valid/images/valid0122-chicken_65.jpg,data/food_dataset/valid/labels/valid0122-chicken_65.txt,0.503125,0.5,0.99375,1.0
13,chicken_65,valid,data/food_dataset/valid/images/valid0740-chicken_65.jpg,data/food_dataset/valid/labels/valid0740-chicken_65.txt,0.504687,0.496875,0.990625,0.99375
13,chicken_65,valid,data/food_dataset/valid/images/valid4222-chicken_65.jpg,data/food_dataset/valid/labels/valid4222-chicken_65.txt,0.500781,0.488281,0.998437,0.967187
13,chicken_65,valid,data/food_dataset/valid/images/valid5355-chicken_65.jpg,data/food_dataset/valid/labels/valid5355-chicken_65.txt,0.5,0.521875,1.0,0.955469
14,chicken_biryani,valid,data/food_dataset/valid/images/valid0068-chicken_biryani.jpg,data/food_dataset/valid/labels/valid0068-chicken_biryani.txt,0.501563,0.504687,0.996875,0.990625
14,chicken_biryani,valid,data/food_dataset/valid/images/valid0259-chicken_biryani.jpg,data/food_dataset/valid/labels/valid0259-chicken_biryani.txt,0.609375,0.503125,0.780469,0.992969
14,chicken_biryani,valid,data/food_dataset/valid/images/valid2490-chicken_biryani.jpg,data/food_dataset/valid/labels/valid2490-chicken_biryani.txt,0.805683,0.95621,1.0,0.788022
14,chicken_biryani,valid,data/food_dataset/valid/images/valid3078-chicken_biryani.jpg,data/food_dataset/valid/labels/valid3078-chicken_biryani.txt,0.51875,0.464062,0.9625,0.84375
15,chole,valid,data/food_dataset/valid/images/valid0041-chole.jpg,data/food_dataset/valid/labels/valid0041-chole.txt,0.5,0.5,1.0,1.0
15,chole,valid,data/food_dataset/valid/images/valid2603-chole.jpg,data/food_dataset/valid/labels/valid2603-chole.txt,0.5,0.5,1.0,1.0
15,chole,valid,data/food_dataset/valid/images/valid4068-chole.jpg,data/food_dataset/valid/labels/valid4068-chole.txt,0.5,0.5,1.0,1.0
15,chole,valid,data/food_dataset/valid/images/valid4819-chole.jpg,data/food_dataset/valid/labels/valid4819-chole.txt,0.5,0.5,1.0,1.0
16,coconut_chutney,valid,data/food_dataset/valid/images/valid0767-coconut_chutney.jpg,data/food_dataset/valid/labels/valid0767-coconut_chutney.txt,0.5,0.5,1.0,1.0
16,coconut_chutney,valid,data/food_dataset/valid/images/valid1018-coconut_chutney.jpg,data/food_dataset/valid/labels/valid1018-coconut_chutney.txt,0.5,0.490059,1.0,0.980118
16,coconut_chutney,valid,data/food_dataset/valid/images/valid2847-coconut_chutney.jpg,data/food_dataset/valid/labels/valid2847-coconut_chutney.txt,0.509766,0.500227,0.980469,0.999545
16,coconut_chutney,valid,data/food_dataset/valid/images/valid5818-coconut_chutney.jpg,data/food_dataset/valid/labels/valid5818-coconut_chutney.txt,0.463846,0.5,0.927693,1.0
17,dal,valid,data/food_dataset/valid/images/valid1222-dal.jpg,data/food_dataset/valid/labels/valid1222-dal.txt,0.5,0.5,1.0,1.0
17,dal,valid,data/food_dataset/valid/images/valid2846-dal.jpg,data/food_dataset/valid/labels/valid2846-dal.txt,0.5,0.5,1.0,1.0
17,dal,valid,data/food_dataset/valid/images/valid2915-dal.jpg,data/food_dataset/valid/labels/valid2915-dal.txt,0.5,0.500014,1.0,0.999973
17,dal,valid,data/food_dataset/valid/images/valid3375-dal.jpg,data/food_dataset/valid/labels/valid3375-dal.txt,0.5,0.499219,1.0,0.998437
18,dhokla,valid,data/food_dataset/valid/images/valid0359-dhokla.jpg,data/food_dataset/valid/labels/valid0359-dhokla.txt,0.5,0.5,1.0,1.0
18,dhokla,valid,data/food_dataset/valid/images/valid1632-dhokla.jpg,data/food_dataset/valid/labels/valid1632-dhokla.txt,0.5,0.5,1.0,1.0
18,dhokla,valid,data/food_dataset/valid/images/valid4892-dhokla.jpg,data/food_dataset/valid/labels/valid4892-dhokla.txt,0.5,0.5,1.0,1.0
18,dhokla,valid,data/food_dataset/valid/images/valid5660-dhokla.jpg,data/food_dataset/valid/labels/valid5660-dhokla.txt,0.5,0.5,1.0,1.0
19,dosa,valid,data/food_dataset/valid/images/valid2588-dosa.jpg,data/food_dataset/valid/labels/valid2588-dosa.txt,0.50027,0.504207,0.999461,0.991587
19,dosa,valid,data/food_dataset/valid/images/valid3029-dosa.jpg,data/food_dataset/valid/labels/valid3029-dosa.txt,0.499982,0.503125,0.999964,0.99375
19,dosa,valid,data/food_dataset/valid/images/valid3830-dosa.jpg,data/food_dataset/valid/labels/valid3830-dosa.txt,0.50625,0.5,0.986719,1.0
19,dosa,valid,data/food_dataset/valid/images/valid3874-dosa.jpg,data/food_dataset/valid/labels/valid3874-dosa.txt,0.484976,0.499801,0.969952,0.999601
20,dum_aloo,valid,data/food_dataset/valid/images/valid0193-dum_aloo.jpg,data/food_dataset/valid/labels/valid0193-dum_aloo.txt,0.5,0.5,1.0,1.0
20,dum_aloo,valid,data/food_dataset/valid/images/valid0852-dum_aloo.jpg,data/food_dataset/valid/labels/valid0852-dum_aloo.txt,0.5,0.5,1.0,1.0
20,dum_aloo,valid,data/food_dataset/valid/images/valid3065-dum_aloo.jpg,data/food_dataset/valid/labels/valid3065-dum_aloo.txt,0.5,0.5,1.0,1.0
20,dum_aloo,valid,data/food_dataset/valid/images/valid4254-dum_aloo.jpg,data/food_dataset/valid/labels/valid4254-dum_aloo.txt,0.5,0.5,1.0,1.0
21,eggs,valid,data/food_dataset/valid/images/valid1852-eggs.jpg,data/food_dataset/valid/labels/valid1852-eggs.txt,0.483594,0.492188,0.966406,0.983594
21,eggs,valid,data/food_dataset/valid/images/valid2105-eggs.jpg,data/food_dataset/valid/labels/valid2105-eggs.txt,0.501563,0.5,0.996094,1.0
21,eggs,valid,data/food_dataset/valid/images/valid2641-eggs.jpg,data/food_dataset/valid/labels/valid2641-eggs.txt,0.503906,0.501563,0.989062,0.996875
21,eggs,valid,data/food_dataset/valid/images/valid3356-eggs.jpg,data/food_dataset/valid/labels/valid3356-eggs.txt,0.504524,0.505933,0.990938,0.959197
22,fish_curry,valid,data/food_dataset/valid/images/valid1679-fish_curry.jpg,data/food_dataset/valid/labels/valid1679-fish_curry.txt,0.5,0.5,1.0,1.0
22,fish_curry,valid,data/food_dataset/valid/images/valid2280-fish_curry.jpg,data/food_dataset/valid/labels/valid2280-fish_curry.txt,0.5,0.5,1.0,1.0
22,fish_curry,valid,data/food_dataset/valid/images/valid3573-fish_curry.jpg,data/food_dataset/valid/labels/valid3573-fish_curry.txt,0.5,0.5,1.0,1.0
22,fish_curry,valid,data/food_dataset/valid/images/valid4690-fish_curry.jpg,data/food_dataset/valid/labels/valid4690-fish_curry.txt,0.5,0.5,1.0,1.0
23,ghevar,valid,data/food_dataset/valid/images/valid0779-ghevar.jpg,data/food_dataset/valid/labels/valid0779-ghevar.txt,0.503316,0.499573,0.993368,0.999146
23,ghevar,valid,data/food_dataset/valid/images/valid2011-ghevar.jpg,data/food_dataset/valid/labels/valid2011-ghevar.txt,0.5,0.5,1.0,1.0
23,ghevar,valid,data/food_dataset/valid/images/valid4016-ghevar.jpg,data/food_dataset/valid/labels/valid4016-ghevar.txt,0.5,0.5,1.0,1.0
23,ghevar,valid,data/food_dataset/valid/images/valid5049-ghevar.jpg,data/food_dataset/valid/labels/valid5049-ghevar.txt,0.5,0.5,1.0,1.0
24,green_chutney,valid,data/food_dataset/valid/images/valid0833-green_chutney.jpg,data/food_dataset/valid/labels/valid0833-green_chutney.txt,0.453757,0.509847,0.891631,0.980305
24,green_chutney,valid,data/food_dataset/valid/images/valid1014-green_chutney.jpg,data/food_dataset/valid/labels/valid1014-green_chutney.txt,0.437986,0.5,0.875972,1.0
24,green_chutney,valid,data/food_dataset/valid/images/valid2250-green_chutney.jpg,data/food_dataset/valid/labels/valid2250-green_chutney.txt,0.505469,0.507031,0.989062,0.985938
24,green_chutney,valid,data/food_dataset/valid/images/valid2338-green_chutney.jpg,data/food_dataset/valid/labels/valid2338-green_chutney.txt,0.489844,0.5,0.979688,1.0
25,gulab_jamun,valid,data/food_dataset/valid/images/valid0110-gulab_jamun.jpg,data/food_dataset/valid/labels/valid0110-gulab_jamun.txt,0.5,0.557031,1.0,0.885938
25,gulab_jamun,valid,data/food_dataset/valid/images/valid0547-gulab_jamun.jpg,data/food_dataset/valid/labels/valid0547-gulab_jamun.txt,0.671532,0.227897,0.656937,0.455794
25,gulab_jamun,valid,data/food_dataset/valid/images/valid3093-gulab_jamun.jpg,data/food_dataset/valid/labels/valid3093-gulab_jamun.txt,0.405469,0.748437,0.579688,0.503125
25,gulab_jamun,valid,data/food_dataset/valid/images/valid4188-gulab_jamun.jpg,data/food_dataset/valid/labels/valid4188-gulab_jamun.txt,0.616159,0.595891,0.74446,0.356725
26,idli,valid,data/food_dataset/valid/images/valid1728-idli.jpg,data/food_dataset/valid/labels/valid1728-idli.txt,0.454052,0.564314,0.832516,0.797108
26,idli,valid,data/food_dataset/valid/images/valid3168-idli.jpg,data/food_dataset/valid/labels/valid3168-idli.txt,0.617193,0.49438,0.765614,0.98876
26,idli,valid,data/food_dataset/valid/images/valid4381-idli.jpg,data/food_dataset/valid/labels/valid4381-idli.txt,0.521875,0.503906,0.95625,0.992188
26,idli,valid,data/food_dataset/valid/images/valid5490-idli.jpg,data/food_dataset/valid/labels/valid5490-idli.txt,0.5,0.526563,1.0,0.946094
27,jalebi,valid,data/food_dataset/valid/images/valid0705-jalebi.jpg,data/food_dataset/valid/labels/valid0705-jalebi.txt,0.5,0.5,1.0,1.0
27,jalebi,valid,data/food_dataset/valid/images/valid0998-jalebi.jpg,data/food_dataset/valid/labels/valid0998-jalebi.txt,0.5,0.5,1.0,1.0
27,jalebi,valid,data/food_dataset/valid/images/valid2394-jalebi.jpg,data/food_dataset/valid/labels/valid2394-jalebi.txt,0.5,0.5,1.0,1.0
27,jalebi,valid,data/food_dataset/valid/images/valid5625-jalebi.jpg,data/food_dataset/valid/labels/valid5625-jalebi.txt,0.5,0.5,1.0,1.0
28,kaara_chutney,valid,data/food_dataset/valid/images/valid1259-kaara_chutney.jpg,data/food_dataset/valid/labels/valid1259-kaara_chutney.txt,0.520312,0.5,0.959375,1.0
28,kaara_chutney,valid,data/food_dataset/valid/images/valid3636-kaara_chutney.jpg,data/food_dataset/valid/labels/valid3636-kaara_chutney.txt,0.520312,0.53125,0.701562,0.515625
28,kaara_chutney,valid,data/food_dataset/valid/images/valid4246-kaara_chutney.jpg,data/food_dataset/valid/labels/valid4246-kaara_chutney.txt,0.503125,0.326562,0.99375,0.653125
28,kaara_chutney,valid,data/food_dataset/valid/images/valid4653-kaara_chutney.jpg,data/food_dataset/valid/labels/valid4653-kaara_chutney.txt,0.517188,0.542969,0.964844,0.914062
29,kali,valid,data/food_dataset/valid/images/valid0941-kali.jpg,data/food_dataset/valid/labels/valid0941-kali.txt,0.500781,0.519531,0.973437,0.960938
29,kali,valid,data/food_dataset/valid/images/valid2025-kali.jpg,data/food_dataset/valid/labels/valid2025-kali.txt,0.528906,0.426563,0.932813,0.853125
29,kali,valid,data/food_dataset/valid/images/valid3458-kali.jpg,data/food_dataset/valid/labels/valid3458-kali.txt,0.508594,0.4875,0.982812,0.975
29,kali,valid,data/food_dataset/valid/images/valid4669-kali.jpg,data/food_dataset/valid/labels/valid4669-kali.txt,0.510156,0.530469,0.952344,0.823438
30,kebab,valid,data/food_dataset/valid/images/valid0867-kebab.jpg,data/food_dataset/valid/labels/valid0867-kebab.txt,0.701595,0.448877,0.400772,0.817569
30,kebab,valid,data/food_dataset/valid/images/valid2399-kebab.jpg,data/food_dataset/valid/labels/valid2399-kebab.txt,0.549358,0.606519,0.602857,0.666197
30,kebab,valid,data/food_dataset/valid/images/valid3557-kebab.jpg,data/food_dataset/valid/labels/valid3557-kebab.txt,0.528124,0.370735,0.613582,0.617143
30,kebab,valid,data/food_dataset/valid/images/valid3683-kebab.jpg,data/food_dataset/valid/labels/valid3683-kebab.txt,0.510938,0.310156,0.846875,0.619531
31,khandvi,valid,data/food_dataset/valid/images/valid0512-khandvi.jpg,data/food_dataset/valid/labels/valid0512-khandvi.txt,0.500692,0.502651,0.998608,0.994714
31,khandvi,valid,data/food_dataset/valid/images/valid1995-khandvi.jpg,data/food_dataset/valid/labels/valid1995-khandvi.txt,0.508333,0.526901,0.983333,0.892852
31,khandvi,valid,data/food_dataset/valid/images/valid2483-khandvi.jpg,data/food_dataset/valid/labels/valid2483-khandvi.txt,0.508333,0.478996,0.983333,0.957992
31,khandvi,valid,data/food_dataset/valid/images/valid4643-khandvi.jpg,data/food_dataset/valid/labels/valid4643-khandvi.txt,0.503813,0.508396,0.992397,0.917193
32,kheer,valid,data/food_dataset/valid/images/valid0330-kheer.jpg,data/food_dataset/valid/labels/valid0330-kheer.txt,0.520312,0.501658,0.959375,0.996684
32,kheer,valid,data/food_dataset/valid/images/valid3325-kheer.jpg,data/food_dataset/valid/labels/valid3325-kheer.txt,0.479687,0.5,0.959375,1.0
32,kheer,valid,data/food_dataset/valid/images/valid3614-kheer.jpg,data/food_dataset/valid/labels/valid3614-kheer.txt,0.499448,0.489571,0.998895,0.922421
32,kheer,valid,data/food_dataset/valid/images/valid4209-kheer.jpg,data/food_dataset/valid/labels/valid4209-kheer.txt,0.501563,0.5,0.885156,1.0
33,koozh,valid,data/food_dataset/valid/images/valid2294-koozh.jpg,data/food_dataset/valid/labels/valid2294-koozh.txt,0.51337,0.961069,0.860042,0.787945
33,koozh,valid,data/food_dataset/valid/images/valid3885-koozh.jpg,data/food_dataset/valid/labels/valid3885-koozh.txt,0.285646,0.99235,0.72821,0.946825
33,koozh,valid,data/food_dataset/valid/images/valid3917-koozh.jpg,data/food_dataset/valid/labels/valid3917-koozh.txt,0.401457,0.969037,0.776695,0.891794
33,koozh,valid,data/food_dataset/valid/images/valid3930-koozh.jpg,data/food_dataset/valid/labels/valid3930-koozh.txt,0.566235,0.931775,0.847034,0.781229
34,kulfi,valid,data/food_dataset/valid/images/valid2087-kulfi.jpg,data/food_dataset/valid/labels/valid2087-kulfi.txt,0.553029,0.358898,0.783004,0.71356
34,kulfi,valid,data/food_dataset/valid/images/valid2435-kulfi.jpg,data/food_dataset/valid/labels/valid2435-kulfi.txt,0.395776,0.468327,0.749933,0.887578
34,kulfi,valid,data/food_dataset/valid/images/valid3681-kulfi.jpg,data/food_dataset/valid/labels/valid3681-kulfi.txt,0.557131,0.378579,0.7748,0.740202
34,kulfi,valid,data/food_dataset/valid/images/valid3915-kulfi.jpg,data/food_dataset/valid/labels/valid3915-kulfi.txt,0.58846,0.447966,0.731607,0.864792
35,lassi,valid,data/food_dataset/valid/images/valid1303-lassi.jpg,data/food_dataset/valid/labels/valid1303-lassi.txt,0.539202,0.471057,0.915287,0.936828
35,lassi,valid,data/food_dataset/valid/images/valid1662-lassi.jpg,data/food_dataset/valid/labels/valid1662-lassi.txt,0.474219,0.510938,0.948438,0.978125
35,lassi,valid,data/food_dataset/valid/images/valid3134-lassi.jpg,data/food_dataset/valid/labels/valid3134-lassi.txt,0.522845,0.569444,0.93753,0.861112
35,lassi,valid,data/food_dataset/valid/images/valid4831-lassi.jpg,data/food_dataset/valid/labels/valid4831-lassi.txt,0.497577,0.433307,0.966746,0.848409
36,lemon_rice,valid,data/food_dataset/valid/images/valid0681-lemon_rice.jpg,data/food_dataset/valid/labels/valid0681-lemon_rice.txt,0.514844,0.547656,0.964063,0.904687
36,lemon_rice,valid,data/food_dataset/valid/images/valid2054-lemon_rice.jpg,data/food_dataset/valid/labels/valid2054-lemon_rice.txt,0.482031,0.458594,0.951562,0.899219
36,lemon_rice,valid,data/food_dataset/valid/images/valid4065-lemon_rice.jpg,data/food_dataset/valid/labels/valid4065-lemon_rice.txt,0.49375,0.489063,0.864062,0.960938
36,lemon_rice,valid,data/food_dataset/valid/images/valid5543-lemon_rice.jpg,data/food_dataset/valid/labels/valid5543-lemon_rice.txt,0.495312,0.505469,0.986719,0.989062
37,medu_vada,valid,data/food_dataset/valid/images/valid1291-medu_vada.jpg,data/food_dataset/valid/labels/valid1291-medu_vada.txt,0.5,0.500781,1.0,0.998437
37,medu_vada,valid,data/food_dataset/valid/images/valid2346-medu_vada.jpg,data/food_dataset/valid/labels/valid2346-medu_vada.txt,0.503333,0.49875,0.993333,0.9875
37,medu_vada,valid,data/food_dataset/valid/images/valid2843-medu_vada.jpg,data/food_dataset/valid/labels/valid2843-medu_vada.txt,0.5,0.5,1.0,1.0
37,medu_vada,valid,data/food_dataset/valid/images/valid3096-medu_vada.jpg,data/food_dataset/valid/labels/valid3096-medu_vada.txt,0.510028,0.488694,0.939819,0.936653
38,modak,valid,data/food_dataset/valid/images/valid1234-modak.jpg,data/food_dataset/valid/labels/valid1234-modak.txt,0.517188,0.544531,0.965625,0.910937
38,modak,valid,data/food_dataset/valid/images/valid3628-modak.jpg,data/food_dataset/valid/labels/valid3628-modak.txt,0.500781,0.5125,0.998437,0.921875
38,modak,valid,data/food_dataset/valid/images/valid5649-modak.jpg,data/food_dataset/valid/labels/valid5649-modak.txt,0.5,0.5,1.0,1.0
38,modak,valid,data/food_dataset/valid/images/valid5776-modak.jpg,data/food_dataset/valid/labels/valid5776-modak.txt,0.5,0.5,1.0,1.0
39,mushroom_biryani,valid,data/food_dataset/valid/images/valid0233-mushroom_biryani.jpg,data/food_dataset/valid/labels/valid0233-mushroom_biryani.txt,0.5,0.455469,1.0,0.809375
39,mushroom_biryani,valid,data/food_dataset/valid/images/valid3313-mushroom_biryani.jpg,data/food_dataset/valid/labels/valid3313-mushroom_biryani.txt,0.498437,0.5,0.983594,1.0
39,mushroom_biryani,valid,data/food_dataset/valid/images/valid3580-mushroom_biryani.jpg,data/food_dataset/valid/labels/valid3580-mushroom_biryani.txt,0.489844,0.509375,0.973437,0.828906
39,mushroom_biryani,valid,data/food_dataset/valid/images/valid4842-mushroom_biryani.jpg,data/food_dataset/valid/labels/valid4842-mushroom_biryani.txt,0.498437,0.504687,0.821875,0.990625
40,mutton_biryani,valid,data/food_dataset/valid/images/valid2093-mutton_biryani.jpg,data/food_dataset/valid/labels/valid2093-mutton_biryani.txt,0.5,0.502344,1.0,0.995313
40,mutton_biryani,valid,data/food_dataset/valid/images/valid2240-mutton_biryani.jpg,data/food_dataset/valid/labels/valid2240-mutton_biryani.txt,0.5,0.494531,1.0,0.988281
40,mutton_biryani,valid,data/food_dataset/valid/images/valid2823-mutton_biryani.jpg,data/food_dataset/valid/labels/valid2823-mutton_biryani.txt,0.500781,0.5,0.998437,1.0
40,mutton_biryani,valid,data/food_dataset/valid/images/valid5131-mutton_biryani.jpg,data/food_dataset/valid/labels/valid5131-mutton_biryani.txt,0.5,0.5,1.0,1.0
41,mutton_curry,valid,data/food_dataset/valid/images/valid1857-mutton_curry.jpg,data/food_dataset/valid/labels/valid1857-mutton_curry.txt,0.5,0.5,1.0,1.0
